docid	hathi_author	hathi_title	authordate	birthyear	deathyear	chi_date	ukw_date	copyright_date	firstpub	datewrong	nationality	nonficprob	distances	copyright_corpus	manual_corpus	us_national	pubdate_known	authof3ormore	tokens	pagesinchunk	tokensperpage	omnibus
mdp.39015005125573	Atherton, Gertrude Franklin Horn	The splendid idle forties : stories of old California	1857-1948.	1857.0					1902			0.181676683353355		False	False	False	False	False	48854	338	144.538	False
uva.x030788093	Manning-Brewer, Estelle Hempstead	Hafiz: a story of adventure and romance told from old family lov	b. 1882.	1882.0			1902.0		1902	10.8	us	0.0	54.1968008042655	False	True	True	True	False	34296	262	130.901	False
wu.89042509687	Zola, Émile	Nana	1840-1902.	1840.0					1902			0.215477763118673		False	False	False	False	False	100840	375	268.907	False
nyp.33433075753065	Stoker, Bram	The mystery of the sea : a novel	1847-1912.	1847.0					1902			0.086914557705623		False	False	False	False	False	84744	418	202.737	False
uc2.ark+=13960=fk0vq2s693	Harte, Bret	Tennessee's partner	1836-1902.	1836.0					1902			0.097315435442648		False	False	False	False	False	3445	62	55.565	False
nyp.33433074946942	Cobb, Thomas	A man of sentiment : a novel	1854-1932.	1854.0					1902			0.073340622783343		False	False	False	False	False	26032	224	116.214	False
mdp.39015040637467	Zola, Émile	The belly of Paris	1840-1902.	1840.0					1902			0.104670676943301		False	False	False	False	False	75782	332	228.259	False
njp.32101064721549	Stevens, Sheppard	In the eagle's talon : a romance of the Louisiana Purchase	1862-1909.	1862.0	1909.0		1902.0		1902	8.7	us	0.0	42.8968911661488	False	True	True	True	False	61738	406	152.064	False
uc2.ark+=13960=t45q4ss8w	Howells, William Dean	The flight of Pony Baker;ba boy's town story	1837-1920.	1837.0					1902			0.009283130798281		False	False	False	False	False	24992	206	121.32	False
uc2.ark+=13960=t54f1nc8x	Shute, Henry A. (Henry Augustus)	The real diary of a real boy	1856-1943.	1856.0					1902			0.866433746232232		False	False	False	False	False	11003	123	89.455	False
nyp.33433075837736	Zola, Émile	The dream	1840-1902.	1840.0					1902			0.238159990409201		False	False	False	False	False	51961	272	191.033	False
nyp.33433076091705	Tomlinson, Everett T. (Everett Titsworth)	In the camp of Cornwallis : being the story of Reuben Denton and his experiences during the New Jersey Campaign of 1777	1859-1931.	1859.0					1902			0.092016366825552		False	False	False	False	False	45180	302	149.603	False
uc1.31822038206462	Stables, Gordon	In quest of the giant sloth : a tale of adventure in South America	1840-1910.	1840.0					1902			0.387820495073515		False	False	False	False	False	48826	272	179.507	False
uc2.ark+=13960=t6b27rg46	Shaw, Ad??le Marie	The coast of freedom							1902			0.026567540442575		False	False	False	False	False	65908	391	168.563	False
uc2.ark+=13960=t6833qt4g	Broughton, Rhoda	Lavinia	1840-1920.	1840.0					1902			0.389445456734805		False	False	False	False	False	46344	278	166.705	False
nyp.33433074869037	Earl of, Iddesleigh, Walter Stafford Northcote	Luck o' Lassendale	1845-1927.	1845.0					1902			0.024366743748065		False	False	False	False	False	38034	302	125.94	False
nyp.33433081587598	of Ayrshire. Robertson, William	The dule tree of Cassillis							1903			0.056735527866952		False	False	False	False	False	35348	288	122.736	False
uc2.ark+=13960=t1ng4jc77	Eldridge, Frederick W	A social cockatrice							1903			0.07558217980665		False	False	False	False	False	45254	340	133.1	False
nyp.33433076083660	Hains, T. Jenkins (Thornton Jenkins)	The wind-jammers	b. 1866.	1866.0					1903			0.201385917646819		False	False	False	False	False	40407	238	169.777	False
nyp.33433074920558	Bailey, H. C. (Henry Christopher)	Karl of Erbach : a tale of Lichtenstein and Solgau		1878.0					1903		uk			False	False	False	True	True	37284	281	132.683	False
uc1.b3322519	Gissing, George	Workers in the dawn	1857-1903.	1857.0					1903			0.092954814888694		False	False	False	False	False	87323	358	243.919	False
uc2.ark+=13960=t0zp3xf10	Hicks, William C	Joachim's daughter							1903			0.245385408760452		False	False	False	False	False	44547	251	177.478	False
nyp.33433006778165	Bullen, Frank Thomas	Sea-wrack	1857-1915.	1857.0					1903			0.414658934868112		False	False	False	False	False	54343	292	186.106	False
uc2.ark+=13960=t6m03zf7z	Barr, Amelia Edith Huddleston	Thyra Varrick;	1831-1919.	1831.0					1903			0.056149163055209		False	False	False	False	False	48790	310	157.387	False
nyp.33433074926738	Benson, E. F. (Edward Frederick)	An act in a backwater	1867-1940.	1867.0					1903			0.265773270329089		False	False	False	False	False	34531	288	119.899	False
loc.ark+=13960=t39z9h42f	Filcher, J[oseph] A[dams] [from old catalog]	Untold tales of California;							1903			0.454639946164377		False	False	False	False	False	15842	144	110.014	False
uva.x030825977	Johnston, Annie F. (Annie Fellows)	Cicely, and other stories	1863-1931.	1863.0					1903			0.188790944726722		False	False	False	False	False	12899	124	104.024	False
uc1.b3325262	Flynt, Josiah	The rise of Ruderick Clowd	1869-1907.	1869.0					1903			0.360254282583417		False	False	False	False	False	43079	320	134.622	False
nyp.33433074879531	Locke, William John	Where love is, a novel	1863-1930.	1863.0					1903			0.059634681867218		False	False	False	False	False	57070	306	186.503	False
mdp.39015062996734	Converse, Florence	Long Will	1871-1967	1871.0	1967.0		1903.0		1903	20.2	us	0.0	62.0638687429285	False	True	True	True	False	51587	324	159.219	False
uc2.ark+=13960=t3st7kr8f	MacManus, Anna Johnston	The passionate hearts							1903			0.085391903165832		False	False	False	False	False	20744	112	185.2	False
loc.ark+=13960=t2988q38t	Mann, Hugh	Bound & Free;							1903			0.406857059513165		False	False	False	False	False	8120	71	114.366	False
uc2.ark+=13960=t9959fd5c	Russell, T. Baron	Borlase & son							1903			0.280258967588541		False	False	False	False	False	43781	268	163.362	False
nyp.33433074939327	Betham-Edwards, Matilda	A humble lover	1836-1919.	1836.0					1903			0.779844353969147		False	False	False	False	False	42828	252	169.952	False
nyp.33433074910013	Moore, Frank Frankfort	Shipmates in sunshine; the romance of a Caribbean cruise;	1855-1931.	1855.0					1903			0.41593453924287		False	False	False	False	False	55240	340	162.471	False
wu.89040972333	Hickling, R. A	Tom Ford, a British boy in South India							1903			0.347227043948198		False	False	False	False	False	23342	188	124.16	False
uc1.b3300961	Long, William J. (William Joseph)	Secrets of the woods	1867-1952.	1867.0					1903			0.320464706660159		False	False	False	False	False	25653	174	147.431	False
uva.x001478990	Nicholas, Francis Child	Around the Caribbean and across Panama;	1862-	1862.0					1903			0.852233125774771		False	False	False	False	False	41207	386	106.754	False
njp.32101042638203	Gissing, George	By the Ionian sea; notes of a ramble in southern Italy	1857-1903.	1857.0					1903			0.347795997762291		False	False	False	False	False	23535	174	135.259	False
wu.89049670433	Dahn, Felix	Felicitas : a romance	1834-1912.	1834.0					1903			0.255519529341918		False	False	False	False	False	21699	302	71.851	False
coo.31924021967165	Crawford, F. Marion (Francis Marion)	"The heart of Rome, a tale of the ""lost water,"""	1854-1909.	1854.0	1909.0	1903.0			1903	11.8	us	0.015155927011722	44.6619704477078	False	True	True	True	True	27416	215	127.516	False
njp.32101064627969	Sharp, William	Re-issue of the shorter stories of Fiona Macleod [pseud.] Rearranged, with additional tales	1855-1905.	1855.0					1903			0.156804967422721		False	False	False	False	False	17872	182	98.198	False
uc2.ark+=13960=t4dn4131x	Davis, William Stearns	The saint of the Dragon's Dale;	1877-1930.	1877.0					1903			0.008273820823073		False	False	False	False	False	14438	128	112.797	False
uc2.ark+=13960=t1zc80d7b	Cromie, Robert	A new Messiah	1856-1907.	1856.0					1903			0.051417093251767		False	False	False	False	False	32818	274	119.774	False
uc2.ark+=13960=t1sf2sd86	Jeffery, Walter	The King's yard;							1903			0.127693757774665		False	False	False	False	False	31304	238	131.529	False
nyp.33433076042153	Trumbull, Annie Eliot	Life's common way	1857-1949.	1857.0					1903			0.063393049814486		False	False	False	False	False	51436	352	146.125	False
uc2.ark+=13960=t5v699z91	Goldsmith, Milton	A victim of conscience;	1861-1957.	1861.0					1903			0.128023216016352		False	False	False	False	False	46478	272	170.875	False
nyp.33433074947403	Croker, B. M. (Bithia Mary)	Johanna	d. 1920.						1903			0.193346473045282		False	False	False	False	False	35656	268	133.045	False
mdp.39015066054647	Barnes, Annie Maria	The red miriok	b. 1857.	1857.0					1903			0.3648749877161		False	False	True	True	True	32452	208	156.019	False
uc1.b3548116	Gissing, George	Brownie	1857-1903.	1857.0					1903			0.504623568167456		False	False	False	False	False	16689	96	173.844	False
loc.ark+=13960=t30294g2m	Swift, Frederick R	Florida fancies							1903			0.895858059389854		False	False	False	False	False	12531	130	96.392	False
uc1.$b662117	Stani︠u︡kovich, K. M. (Konstantin Mikhaĭlovich)	Maximka : sea stories	1843-1903.	1843.0					1903			0.060904737753116		False	False	False	False	False	42705	201	212.463	False
njp.32101079836423	Lindelof, O. J. S. (Otte Julius Swanson)	A trip to the north pole, or, the discovery of the Ten Tribes : as found in the Arctic Ocean	1852-	1852.0					1903			0.901739871779907		False	False	False	False	False	18423	167	110.317	False
mdp.39015061869783	Tappan, Eva March	In the days of Queen Victoria	1854-1930.	1854.0					1903			0.946645488499058		False	False	False	False	False	37389	316	118.32	False
uc2.ark+=13960=t5x63bj7f	Parson, Kirk	On the mountain division							1903			0.238185349355551		False	False	False	False	False	35164	219	160.566	False
uc1.$b741570	Blowitz, Henri Georges Stephane Opper de	My memoirs	1825-1903.	1825.0					1903			0.517776287096631		False	False	False	False	False	51059	288	177.288	False
nyp.33433076054026	Overton, Gwendolen	Anne Carmel	b. 1876.	1876.0					1903			0.168814975108864		False	False	False	False	False	46525	297	156.65	False
mdp.39015051597329	Bell, Julia N	My friends from the fifties : sketches from life long ago							1903			0.231038588450994		False	False	False	False	False	10503	94	111.734	False
mdp.39015039653103	Downes, Minna Sophie Marie Baumann, Mrs	German wit and humor; a collection from various sources classified under appropriate subject headings	1858-	1858.0					1903			0.699431686511924		False	False	False	False	False	28661	251	114.187	False
nyp.33433074812151	Churchill, Winston, Sir	Mr. Keegan's elopement	1871-1947.	1871.0					1903			0.190145523643716		False	False	False	False	False	6342	76	83.447	False
nyp.33433081580833	Hyne, Charles John Cutcliffe Wright	McTodd	1866-1944.	1866.0					1903			0.396977833517482		False	False	False	False	False	52776	292	180.74	False
uc2.ark+=13960=t1pg1m48k	Everett-Green, Evelyn	The niece of Esther Lunne	1856-1932.	1856.0					1903			0.126826472215863		False	False	False	False	False	66407	288	230.58	False
uc1.$b396117	Chekhov, Anton Pavlovich	Wife for sale	1860-1904.	1860.0					1904			0.458272603728302		False	False	False	False	False	10021	66	151.833	False
nyp.33433075873277	Praed, Campbell, Mrs	Fugitive Anne : [novel]	1851-1935.	1851.0					1904			0.320649836373966		False	False	False	False	False	75223	354	212.494	False
uc2.ark+=13960=t5gb27z43	McGary, Elizabeth Vis??re	An American girl in Mexico							1904			0.312411257291137		False	False	False	False	False	14994	166	90.325	False
nc01.ark+=13960=t7rn49d35	Williston, Teresa Peirce	Japanese fairy tales							1904			0.568059274030709		False	False	False	False	False	7557	80	94.462	False
dul1.ark+=13960=t7mp5q31m	Dickberry, F	The storm of London							1904			0.242375983911761		False	False	False	False	False	38301	270	141.856	False
uc2.ark+=13960=t5p845s8w	Shafer, Sara Andrew, Mrs	The day before yesterday	d. 1913.						1904			0.073478000507795		False	False	False	False	False	29469	222	132.743	False
dul1.ark+=13960=t86h57q9k	La Voie, Julia	A tale half told							1904			0.068987133133981		False	False	False	False	False	21195	167	126.916	False
mdp.39015063537743	Fraser, Hugh, Mrs	The slaking of the sword : tales of the Far East	1851-1922.	1851.0					1904			0.085866856942423		False	False	False	False	False	57106	292	195.568	False
uc2.ark+=13960=t5n874w94	Ashton, Mark	Azalim							1904			0.413728031920651		False	False	False	False	False	39986	288	138.84	False
nyp.33433076022346	Stevenson, Burton Egbert	The Marathon mystery : a story of Manhattan	1872-1962.	1872.0	1962.0		1904.0		1904	14.8	us	0.0	37.6752620694163	False	True	True	True	True	43133	288	149.767	False
njp.32101063881807	Myth, M. Y. T. H	The way to wings : and kindred sallies	b. 1837.	1837.0					1904			0.373928597757028		False	False	False	False	False	12191	91	133.967	False
uc2.ark+=13960=t0ms3kz01	Brown, Katharine Holland	Diane	d. 1931..						1904			0.028994647632559		False	False	False	False	False	61864	364	169.956	False
nyp.33433074950217	Clarke, B. A	Minnows & tritons							1904			0.142283939712682		False	False	False	False	False	28180	276	102.101	False
mdp.39015031600003	Chekhov, Anton Pavlovich	The tales of Chekhov	1860-1904.	1860.0					1904			0.39871095962479		False	False	False	False	False	38892	297	130.949	False
nyp.33433082524350	Baldwin, May	The sunset rock; a story for girls							1904			0.098176945490267		False	False	False	False	False	42315	343	123.367	False
nyp.33433076073257	Bianco, Margery Williams	The price of youth		1881.0					1904		us			False	False	True	True	True	40828	270	151.215	False
mdp.39015063536323	French, Anne (Warner), Mrs	Susan Clegg and her friend Mrs. Lathrop	1869-1913.	1869.0					1904			0.095238489491159		False	False	False	False	False	30521	217	140.65	False
mdp.39015015358206	Benson, Robert Hugh, (Spirit)	By what authority?	1871-1914.	1871.0					1904			0.132608944045249		False	False	False	False	False	112433	464	242.312	False
nyp.33433075867147	Malling, Mathilda	The governor's wife [Madame Junot] pictures from the imperial court of France, 1806-1807							1904			0.080554231457482		False	False	False	False	False	29151	230	126.743	False
nc01.ark+=13960=t7sn19k5j	Davis, Rebecca Harding	Bits of gossip	1831-1910.	1831.0					1904			0.681921841915596		False	False	True	True	True	23650	196	120.663	False
nyp.33433076092851	Thruston, Lucy M. (Lucy Meacham)	Where the tide comes in [a novel]	b. 1862.	1862.0					1904			0.026993542573004		False	False	False	False	False	43033	345	124.733	False
uc2.ark+=13960=t5z60j23w	Le Queux, William	The hunchback of Westminster	1864-1927.	1864.0					1904			0.306144429374414		False	False	False	False	False	54138	286	189.294	False
nnc1.1002220970	Shelton, W. H. (William Henry)	The three prisoners, a true story of adventure	1840-1932?	1840.0					1904			0.773082125790849		False	False	False	False	False	29141	260	112.081	False
uc2.ark+=13960=t55d8nx0v	Jordan, Elizabeth Garver	May Iverson--her book	1867-1947.	1867.0					1904			0.379173843075631		False	False	False	False	False	27813	254	109.5	False
uc1.b4568233	Herzl, Theodor	Old new land	1860-1904.	1860.0					1904			0.322931806134314		False	False	False	False	False	50530	279	181.111	False
loc.ark+=13960=t3hx1x45b	Mabel	A soul's love letter							1904			0.239818050693202		False	False	False	False	False	16414	135	121.585	False
